aba_number,address,state,phone_number,bank
211383781,"3 FLETCHER AVENUE, LEXINGTON, MA - 02420",MA,781-862-9011,LEXINGTON TOWN EMP FCU 
071123385,"1927 GREENSBURG CROSSING, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
074903308,"1927 GREENSBURG CROSSING, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
074910799  074903308,"P O BOX 507, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
074912603,"1927 GREENSBURG CROSSING, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
081311666,"PO BOX 507, GREENSBURG, IN - 47240",IN,812-662-2653,MAINSOURCE BANK 
083002520,"1927 GREENSBURG CROSSING, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
083902811  074903308,"PO BOX 507, GREENSBURG, IN - 47240",IN,812-662-2653,MAINSOURCE BANK 
083908200  074903308,"P.O. BOX 507, GREENSBURG, IN - 47240",IN,812-662-2653,MAINSOURCE BANK 
242071004,"1927 GREENSBURG CROSSING, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
242071295,"1927 GREENSBURG CROSSING, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
242272874,"1927 GREENSBURG CROSSING, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
271974062,"P O BOX 507, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
274970076  074903308,"1927 GREENSBURG CROSSINGS, GREENSBURG, IN - 47240",IN,816-662-2700,MAINSOURCE BANK 
274970186,"1927 GREENSBURG CROSSINGS, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
274970199,"1927 GREENSBURG CROSSING, GREENSBURG, IN - 47240",IN,812-662-2700,MAINSOURCE BANK 
283972162  074903308,"PO BOX 507, GREENSBURG, IN - 47240",IN,612-662-2676,MAINSOURCE BANK 
021907975,"3263 FRANKLIN AVENUE, MILLBROOK, NY - 12545",NY,845-677-5321,BANK OF MILLBROOK 
021908275,"PO BOX AF, MILLBROOK, NY - 12545",NY,845-677-5321,BANK OF MILLBROOK 
321172992,"409 WEST CENTER ST, MANTECA, CA - 95336",CA,209-825-5878,GOLDEN VALLEY FEDERAL CREDIT UNION 
321379847,"137 KALEPA PLACE, KAHULUI, HI - 96732",HI,808-871-7710,KULA COMMUNITY FCU 
063114001,"455 ROLLING ACRES ROAD, THE VILLAGES, FL - 32159",FL,800-707-1893,CITIZENS FIRST BANK 
064204402,"P O BOX 498, OLIVER SPRINGS, TN - 37840",TN,423-346-2265,CITIZENS FIRST BANK 
075902832,"P O BOX 471, VIROQUA, WI - 54665",WI,608-637-3133,CITIZENS FIRST BANK 
091807908  075902832,"101 SOUTH MAIN STREET, VIROQUA, WI - 54665",WI,608-637-3133,CITIZENS FIRST BANK 
322078370,"300 S GLENDALE AVE, GLENDALE, CA - 91205",CA,818-242-8640,LOS ANGELES FEDERAL CU 
322079531  322078370,"300 S GLENDALE AVE, GLENDALE, CA - 91205",CA,818-242-8640,LOS ANGELES FEDERAL CU 
043306910,"150 PITTSBURGH ST., SCOTTDALE, PA - 15683",PA,724-887-8330,SCOTTDALE BK 
303184788,"PO BX 1345, EL RENO, OK - 73036",OK,405-262-1291,CORRECTIONAL WORKERS FCU 
271975456,"575 N BROADWAY, AURORA, IL - 60505",IL,630-859-2276,FOX VALLEY CREDIT UNION 
051406543,"1 WEST MELLEN STREET, HAMPTON, VA - 23663",VA,757-728-1762,OLD POINT NATIONAL BANK OF PHOEBUS 
055002998  031309945,"100 V-TWIN DR, GETTYSBURG, PA - 17325",PA,717-339-5136,ACNB BANK 
291172624,"123 SOUTH LINCOLN ROAD, ESCANABA, MI - 49829",MI,906-786-0888,NORTHERN UNITED FEDERAL CU 
091201627  091212865,"105 LAKE AVE, FAIRMONT, MN - 56031",MN,507-235-7572,PROFINIUM FINANCIAL 
244077132  244077682,"100 MAIN STREET, GROVEPORT, OH - 43125",OH,614-920-6308,FIRST SERVICE FEDERAL CREDIT UNION 
221276927,"PO BOX 10088, NEW BRUNSWICK, NJ - 08906",NJ,732-985-8120,NEW BRUNSWICK POSTAL FCU 
051408868,"P.O. BOX 2853, CHARLOTTESVILLE, VA - 22902",VA,434-817-8572,VIRGINIA NATIONAL BANK 
083904660,"P.O. BOX 128, CLARKSON, KY - 42726",KY,270-242-2111,BANK OF CLARKSON 
211287926,"P.O. BOX 1746, LEWISTON, ME - 04241",ME,207-783-1475,CENTRAL MAINE FEDERAL CREDIT UNION 
312276030,"BOX 1743, ALAMOGORDO, NM - 88311",NM,575-437-3110,LOCO CREDIT UNION 
241080753,"30129 LORAIN ROAD, NORTH OLMSTED, OH - 44070",OH,440-777-2009,NORTH OLMSTED SCHOOL EFCU 
091408462,"305 4TH ST W, CLEAR LAKE, SD - 57226",SD,605-874-2191,DNB NATIONAL BANK 
057001971,"P.O. BOX 35, SHEPHERDSTOWN, WV - 25443",WV,304-876-9052,JEFFERSON SECURITY BANK 
021582963,"R.R.6 BOX 11100, SAN JUAN, PR - 00926",PR,787-760-2260,COOPERATIVA AHORRO Y CRED CUPEY ALTO 
221271333,"P O BOX 349, ROSELLE, NJ - 07203",NJ,908-245-1885,ROSELLE SAVINGS BANK 
301271512,"522 WASHINGTON ST, CHILLICOTHE, MO - 64601",MO,660-646-3733,INVESTORS COMMUNITY BANK 
075912864,"P O BOX 700, MANITOWOC, WI - 54221",WI,920-686-9998,INVESTORS COMMUNITY BANK 
075917869  075912864,"P O BOX 700, MANITOWOC, WI - 54221",WI,920-686-9998,INVESTORS COMMUNITY BANK 
322172108,"2800 S WOODLANDS VILLAGE BLVD, FLAGSTAFF, AZ - 86001",AZ,928-913-8100,COCONINO FEDERAL CREDIT UNION 
291172909,"723 6TH AVENUE, ANTIGO, WI - 64409",WI,715-627-4336,COVANTAGE CREDIT UNION 
211383846,"1 TREMONT PL, LOWELL, MA - 01854",MA,978-323-4842,JEANNE D ARC CREDIT UNION 
082901606,"201 S. MAIN, WARREN, AR - 71671",AR,870-226-2621,WARREN BK 
221277599,"536 WASHINGTON AVENUE, NUTLEY, NJ - 07110",NJ,800-457-8058,PROPONENT FEDERAL CREDIT UNION 
041208735,"P.O. BOX 727, ANTWERP, OH - 45813",OH,419-258-5351,ANTWERP EXCHANGE BANK CO 
321181307,"500 BICENTENNIAL WAY, SANTA ROSA, CA - 95403",CA,707-568-4950,SUMMIT STATE BANK 
241281824,"3907 N DETROIT AVE, TOLEDO, OH - 43612",OH,419-476-2531,AP FEDERAL CREDIT UNION 
062200961,"BOX 797, TALLADEGA, AL - 35161",AL,256-362-2334,FIRST BANK OF ALABAMA 
062203641  062200961,"P O BOX 797, TALLADEGA, AL - 35161",AL,256-362-2334,FIRST BANK OF ALABAMA 
226078544,"215 SECOND AVENUE, NEW YORK, NY - 10003",NY,212-533-2980,UKRAINIAN NATIONAL 
061212170,"49 WEST MAIN, ALAMO, GA - 30411",GA,912-568-7191,WHEELER COUNTY STATE BANK 
211870980,"75 MAIN ST, WARE, MA - 01082",MA,413-967-6221,COUNTRY BANK FOR SAVINGS 
265073238,"200 E. ST BERNARD HWY, CHALMETTE, LA - 70043",LA,504-301-9000,ST BERNARD SCHOOL BOARD EFCU 
111736713,"2200 N PEARL ST, DALLAS, TX - 75201",TX,214-922-5098,FRB DALLAS TREASURY SERVICES 
111736726,"2200 N PEARL ST, DALLAS, TX - 75201",TX,214-922-5098,FRB DALLAS TREASURY SERVICES 
111736739,"2200 N PEARL ST, DALLAS, TX - 75201",TX,214-922-5098,FRB DALLAS TREASURY SERVICES 
111736742,"2200 N PEARL ST, DALLAS, TX - 75201",TX,214-922-5098,FRB DALLAS TREASURY SERVICES 
111736975,"2200 N PEARL ST, DALLAS, TX - 75201",TX,214-922-5098,FRB DALLAS TREASURY SERVICES 
071924924,"201 S HOUGH STREET, BARRINGTON, IL - 60010",IL,847-304-5946,BARRINGTON BANK 
301180098,"405 E. CENTRAL, WICHITA, KS - 67202",KS,316-263-6171,EQUISHARE CREDIT UNION 
242076656,"550 MAIN ST. ROOM 5510, CINCINNATI, OH - 45202",OH,513-333-3820,CINFED FEDERAL CREDIT UNION 
062102386,"3 WATER STREET, CAMDEN, AL - 36726",AL,334-682-4215,COMMUNITY NEIGHBOR BANK 
322172205,"PO BOX 1089, KEARNY, AZ - 85137",AZ,520-363-5681,RAY FEDERAL CREDIT UNION 
313189744,"PO BX 1584, VICTORIA, TX - 77902",TX,361-572-4704,COASTAL BEND PO FCU 
221381867,"125 N. FULTON ST, ITHACA, NY - 14850",NY,607-273-4611,ALTERNATIVE FED CRED UNION 
231381983  231380997,"P.O. BOX 82, HARRISBURG, PA - 17111",PA,717-720-6236,BELCO COMMUNITY CU 
283970850,"P.O. BOX 535, FRANKFORT, KY - 40602",KY,502-223-1638,FIRST FEDERAL SVGS BANK OF FRANKFORT 
283972120,"P.O. BOX 535, FRANKFORT, KY - 40602",KY,502-223-1638,FIRST FEDERAL SVGS BANK OF FRANKFORT 
091214753,"1200 EAST 1ST STREET, PARK RAPIDS, MN - 56470",MN,218-732-7221,NORTHWOODS BANK OF 
122105841,"11011 NORTH TATUM BLVD, PHOENIX, AZ - 85028",AZ,602-765-8500,PARKWAY BANK ARIZONA 
311989522,"11937 US HIGHWAY 271, TYLER, TX - 75708",TX,903-877-9113,CASE FEDERAL CREDIT UNION 
075917979,"241 E JEFFERSON ST, BURLINGTON, WI - 53105",WI,262-767-8600,FOX RIVER STATE BANK 
324079005,"4770 SOUTH 5600 WEST, KEARNS, UT - 84118",UT,801-204-6080,NEWSPAPER EMPLOYEES CREDIT UNION 
121036953  122226076,"515 S FIGUEROA ST #4TH FL, LOS ANGELES, CA - 90071",CA,888-307-1543,MANUFACTURERS BANK 
121141246  122226076,"515 S FIGUEROA ST #4TH FL, LOS ANGELES, CA - 90071",CA,888-307-1543,MANUFACTURERS BANK 
122226076,"515 S FIGUEROA STREET SUITE 400, LOS ANGELES, CA - 90071",CA,888-307-1543,MANUFACTURERS BANK 
272471632,"113-125 E CHICAGO RD, STURGIS, MI - 49091",MI,269-651-9345,STURGIS BANK AND TRUST CO 
073913674,"800 MAIN ST, PELLA, IA - 50219",IA,641-628-2191,MARION COUNTY STATE BANK 
123171955,"125 IRONWOOD DRIVE, COEUR D'ALENE, ID - 83814",ID,800-641-5401,GLACIER 
125107862,"125 IRONWOOD DR, COEUR D'ALENE, ID - 83814",ID,800-641-5401,GLACIER 
061103904  061103140,"500 11TH STREET, COLUMBUS, GA - 31901",GA,800-334-9007,CB 
282975856,"1703 RIVER PINES BLVD, PINE BLUFF, AR - 71601",AR,870-535-6365,PINE BLUFF COTTON BELT FCU 
301178165,"690 EISENHOWER RD., LEAVENWORTH, KS - 66048",KS,913-651-6575,FRONTIER COMMUNITY CREDIT UNION 
324173082,"865 SOUTH WOODRUFF, IDAHO FALLS, ID - 83401",ID,208-523-9068,EAST IDAHO CREDIT UNION 
072404058,"5190 E PECK RD, CROSWELL, MI - 48422",MI,810-679-4330,EASTERN MICHIGAN BANK 
072408232,"5190 E PECK RD, CROSWELL, MI - 48422",MI,810-679-4330,EASTERN MICHIGAN BANK 
263277887,"1126 NORTH FERDON BLVD., CRESTVIEW, FL - 32536",FL,850-682-2225,OKALOOSA CTY TEACHERS FCU 
312081209,"11501 GATEWAY BLVD WEST, EL PASO, TX - 79936",TX,915-532-6575,TIP OF TEXAS FCU 
325180566,"3710 168TH STREET NE SUITE A-108, ARLINGTON, WA - 98223",WA,360-435-5400,MOUNTAINCREST CREDIT UNION 
325180579,"3710 168TH STEET NE SUITE A-108, ARLINGTON, WA - 98223",WA,360-435-5400,MOUNTAINCREST CREDIT UNION 
307074551,"5505 ARAPAHOE AVE, BOULDER, CO - 80303",CO,303-442-8850,PREMIER MEMBERS FEDERAL CU 
307077529,"5505 ARAPAHOE AVE, BOULDER, CO - 80303",CO,303-442-8850,PREMIER MEMBERS FEDERAL CU 
122243237,"1421 S BROADWAY, SANTA MARIA, CA - 93454",CA,805-922-2900,COMMUNITY BANK OF SANTA MARIA 
321280156,"667 S MAINE ST, FALLON, NV - 89406",NV,775-423-7444,CHURCHILL CTY FCU 
091900119,"SUITE 2, DULUTH, MN - 55806",MN,218-626-2755,PARK STATE BANK 
091918208,"SUITE 2, DULUTH, MN - 55806",MN,218-626-2755,PARK STATE BANK 
211385132,"37 TREMONT ST, PEABODY, MA - 01960",MA,978-531-5767,LUSO AMERICAN CU 
262085863,"P.O. BOX 937, BIRMINGHAM, AL - 35201",AL,205-323-7028,SOCIAL SECURITY CREDIT UNION 
113011258,"2200 SOUTH 3270 WEST, WEST VALLEY CITY, UT - 84119",UT,888-315-2271,
113110586,"2200 SOUTH 3270 WEST, WEST VALLEY CITY, UT - 84119",UT,888-315-2271,
052000773,"SUITE 325, LUTHERVILLE, MD - 21093",MD,410-494-2580,BAY 
055003353,"SUITE 325, LUTHERVILLE, MD - 21093",MD,410-494-2580,BAY 
252070985,"2328 WEST JOPPA ROAD, LUTHERVILLE, MD - 21093",MD,410-494-2580,BAY 
252071654,"SUITE 325, LUTHERVILLE, MD - 21093",MD,410-494-2580,BAY 
271189792,"709 W UNIVERSITY, URBANA, IL - 61801",IL,217-383-3357,CARLE EMP FED CREDIT UNION 
073906801,"P O BOX 98, ADAIR, IA - 50002",IA,641-742-3201,EXCHANGE STATE BANK 
073909507,"104 MAIN STREET, COLLINS, IA - 50055",IA,515-232-5060,EXCHANGE STATE BANK 
101111681,"P O BOX 188, ST PAUL, KS - 66771",KS,620-449-2225,EXCHANGE STATE BANK 
072405280,"3992 CHANDLER ST, CARSONVILLE, MI - 48419",MI,810-657-9333,EXCHANGE STATE BANK 
091207838  091209441,"116 COUNTY ROAD 6, HILLS, MN - 56138",MN,507-962-3250,EXCHANGE STATE BANK 
091209441,"PO BOX 809, LUVERNE, MN - 56156",MN,507-962-3250,EXCHANGE STATE BANK 
021283547,"73 MOUNTAIN VIEW BOULEVARD, BASKING RIDGE, NJ - 07920",NJ,908-860-3931,AFFINITY FEDERAL CREDIT UNION 
021283767,"PO BOX 621, BASKING RIDGE, NJ - 07920",NJ,908-860-3931,AFFINITY FEDERAL CREDIT UNION 
221283512,"P O BOX 621, BASKING RIDGE, NJ - 07920",NJ,908-860-3931,AFFINITY FEDERAL CREDIT UNION 
075911357,"305 DOTY, MINERAL POINT, WI - 53565",WI,608-987-3321,FARMERS SAVINGS 
265274325,"610 MCKINLEY ST, JENNINGS, LA - 70546",LA,318-824-4770,SOUTH JENNINGS CATHOLIC FCU 
101110475,"201 S WEBSTER, SPRING HILL, KS - 66083",KS,913-592-3326,STATE BANK OF SPRING HILL 
211288983,"PO BOX 55, WINTHROP, ME - 04364",ME,207-377-2124,WINTHROP AREA FCU 
103101754,"2 NORTH MAIN, MIAMI, OK - 74354",OK,918-542-3371,THE FIRST NATL BK 
103107415,"2 NORTH MAIN, MIAMI, OK - 74354",OK,918-542-3371,THE FIRST NATL BK 
272480115,"PO BOX 5160, FLINT, MI - 48505",MI,810-235-2322,SECURITY CREDIT UNION 
272482294  272480115,"3801 W BOULEVARD DRIVE, FLINT, MI - 48505",MI,810-235-2322,SECURITY CREDIT UNION 
031312835,"P.O. BOX 271, NORTHUMBERLAND, PA - 17857",PA,570-473-3531,NORTHUMBERLAND NATL BANK 
325180456,"2821 HEWITT AVENUE, EVERETT, WA - 98201",WA,425-297-1049,NORTHWEST PLUS CREDIT UNION 
325180524,"2821 HEWITT AVE, EVERETT, WA - 98201",WA,425-297-1051,NORTHWEST PLUS CREDIT UNION 
053204280,"8624 OLD STATE ROAD, HOLLY HILL, SC - 29059",SC,803-496-1437,FARMERS 
323075194,"9955 SOUTHEAST WASHINGTON, PORTLAND, OR - 97216",OR,503-253-8193,IBEW 
265473317,"12529 PERKINS ROAD, BATON ROUGE, LA - 70810",LA,225-819-2178,NEIGHBORS FCU 
261271694,"1085 WEST LATHROP AVE., SAVANNAH, GA - 31415",GA,912-236-4400,GEORGIA HERITAGE FCU 
242279136,"420 SOUTH YORK STREET, SPRINGFIELD, OH - 45505",OH,937-325-3582,EDISON CREDIT 
051504377,"20 N CRIM AVE., BELINGTON, WV - 26250",WV,304-823-1531,FREEDOM 
253176846,"P.O. BOX 69, PLYMOUTH, NC - 27962",NC,252-793-7000,WEYCO COMMUNITY CREDIT UNION 
074903670,"1920 N STATE ST, GREENFIELD, IN - 46140",IN,317-462-1431,GREENFIELD BANKING COMPANY 
265274723,"MSU BOX 90740, LAKE CHARLES, LA - 70609",LA,337-475-5344,MCNEESE FEDERAL CREDIT UNION 
114902612,"8770 TESORO DRIVE, SAN ANTONIO, TX - 78217",TX,210-518-2500,INTERNATIONAL BK OF COMMERCE 
075917791,"1601 LINCOLN STREET, WISCONSIN RAPIDS, WI - 54494",WI,715-422-1100,RIVER CITIES BANK 
071119234,"P O BOX 50, LATHAM, IL - 62543",IL,217-674-3302,MIDDLETOWN STATE BANK 
021914544,"12 WATER STREET, WHITE PLAINS, NY - 10601",NY,914-337-1900,THE WESTCHESTER BANK 
074914449,"PO BOX 357, FRIENDSHIP, IN - 47021",IN,812-667-5101,THE FRIENDSHIP STATE BANK 
111304349,"201 S. KEARNEY, CLARENDON, TX - 79226",TX,806-874-3581,DONLEY COUNTY STATE BANK 
042202219,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
043400036,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
043401190,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
043403282,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
044111188,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
044207283,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
242070885,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
242272816,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
243073632,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
243373222,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
283071827,"1 BANK PLAZA, WHEELING, WV - 26003",WV,304-231-1262,WESBANCO BANK INC 
071926634,"20181 S LAGRANGE RD, FRANKFORT, IL - 60423",IL,815-806-7001,TOWN CENTER BANK 
243380082,"259 FREMONT ROAD, CHARLEROI, PA - 15022",PA,724-483-6260,APS FEDERAL CREDIT UNION 
275082439,"1530 N 68TH STREET, WAUWATOSA, WI - 53213",WI,414-258-2150,FOCUS CREDIT UNION 
253285012,"P O BOX 178, WARE SHOALS, SC - 29692",SC,864-456-7414,SOUTHEAST FEDERAL CREDIT UNION 
272480636,"P O BOX 408, COMSTOCK PARK, MI - 49321",MI,616-784-6390,TRADEWINDS CREDIT UNION 
075902573,"112 WEST FULTON STREET, WAUPACA, WI - 54981",WI,715-258-1391,FARMERS STATE BANK OF WAUPACA 
243083198,"30 ISABELLA ST, PITTSBURGH, PA - 15212",PA,412-553-3100,ALCOA CREDIT UNION 
313176715,"P.O. BOX 1694, ALVIN, TX - 77512",TX,281-331-2253,CHOCOLATE BAYOU COMMUNITY FED CU 
211381783,"50 CABOT ST BOX 9123, NEEDHAM HTS, MA - 02194",MA,781-455-6500,DIRECT FEDERAL CREDIT UNION 
091017303,"11660 THEATRE DRIVE NORTH, CHAMPLIN, MN - 55316",MN,763-427-4705,MAPLE BANK 
261172748,"121 OSIGIAN BLVD., WARNER ROBINS, GA - 31088",GA,478-953-7477,
323276346,"1720 ST HELENS STREET, ST HELENS, OR - 97051",OR,503-397-2376,ST HELENS COMMUNITY FCU 
263183010,"P.O. BOX 7492, TAMPA, FL - 33673",FL,813-247-4414,TAMPA BAY FED CREDIT UNION 
301079183,"13001 W 95TH STREET, LENEXA, KS - 66215",KS,913-599-1010,MAINSTREET FEDERAL CREDIT UNION 
042215578,"P.O. BOX 990, MILFORD, OH - 45150",OH,513-965-8505,CENTERBANK 
302386723  292976861,"SUITE 325, BILLINGS, MT - 59101",MT,406-655-5078,VALLEY FCU OF MONTANA 
311175116,"PO BOX 3261, SHREVEPORT, LA - 71133",LA,318-798-4061,MOREHOUSE SCHOOL EMPLOYEES FED CR UN 
275977515,"430 E DIVISION STREET, FOND DU LAC, WI - 54935",WI,920-926-4980,ST AGNES EMPLOYEES CREDIT UNION 
062105244,"2151 RINGOLD STREET, FLOMATON, AL - 36441",AL,251-296-5356,ESCAMBIA COUNTY BANK 
292177932,"P.O. BOX 1160, SCOBEY, MT - 59263",MT,406-487-5391,DANIELS SHERIDAN FCU 
265377730,"809 26TH AVE, MERIDIAN, MS - 39302",MS,601-693-1900,MERIDIAN MUTUAL FCU 
061220654,"2910 MEREDYTH DR, ALBANY, GA - 31721",GA,229-903-1400,FLINT COMMUNITY BANK 
291479929,"5010 S. SOLBERG AVENUE, SIOUX FALLS, SD - 57109",SD,605-275-1710,SIOUX EMPIRE FEDERAL CU 
221270114,"611 AVENUE C, BAYONNE, NJ - 07002",NJ,201-823-0700,BAYONNE COMMUNITY BANK 
081905014,"100 E COLLEGE, GREENVILLE, IL - 62246",IL,618-664-2200,BRADFORD NATIONAL BANK 
084304434,"P.O. BOX 525, DYERSBURG, TN - 38025",TN,731-287-4907,THE BANK OF JACKSON 
311175608,"4625 HEARNE AVE, SHREVEPORT, LA - 71108",LA,318-631-5640,CADDO PAR TEACHERS FCU 
272479728,"18925 TELEGRAPH RD, BROWNSTOWN, MI - 48174",MI,734-281-3900,COMMUNITY FOCUS FCU 
322280058,"1800 BROADVIEW DRIVE, GLENDALE, CA - 91208",CA,818-248-7425,GLENDALE AREA SCHOOLS CREDIT UNION 
122244061,"1744 SOUTH NOGALES STREET, ROWLAND HEIGHTS, CA - 91748",CA,626-820-1099,FIRST GENERAL BANK 
275982283,"110 MCINDOE ST, WAUSAU, WI - 54403",WI,715-842-5693,CLOVERBELT CREDIT UNION 
104905250,"129 WEST MAIN, COOK, NE - 68329",NE,402-864-4191,MAINSTREET BANK 
056009246,"10089 FAIRFAX BOULEVARD, FAIRFAX, VA - 22030",VA,703-481-4585,MAINSTREET BANK 
056009660,"10089 FAIRFAX BLVD, FAIRFAX, VA - 22030",VA,703-481-4585,MAINSTREET BANK 
081501049,"718 N. PINE ST., ROLLA, MO - 65401",MO,573-364-5202,PHELPS COUNTY BANK 
241273133,"2500 N TURKEYFOOT RD, AKRON, OH - 44319",OH,800-257-6835,TELECOMMUNITY CREDIT UNION 
282974860,"4411 MIDLAND BLVD, FORT SMITH, AR - 72904",AR,479-782-3133,FT SMITH DIXIE CUP 
264081221,"ROOM 107 OXFORD HOUSE, NASHVILLE, TN - 37212",TN,615-936-0300,VANDERBILT UNIVERSITY EMPLOYEES CU 
221375174,"APARTMENT 2, DANNEMORA, NY - 12929",NY,518-492-2536,DANNEMORA FCU 
254074400,"1810 SAMUEL MORSE DRIVE, RESTON, VA - 20190",VA,703-573-0970,CONSTELLATION FEDERAL CREDIT UNION 
073901592,"PO BOX 577, CHARLES CITY, IA - 50616",IA,641-257-1265,FIRST SECURITY BANK 
254074727,"ROOM C-102, WASHINGTON, DC - 20059",DC,202-806-6130,HOWARD UNIVERSITY EMPLOYEES FCU 
264278461,"5123 HWY 11 S, CALHOUN, TN - 37309",TN,423-336-7268,BOWATER EMPLOYEES CREDIT UNION 
264278513,"454 HIGHWAY 163, CALHOUN, TN - 37309",TN,423-336-7268,BOWATER EMPLOYEES CREDIT UNION 
221273056,"2ND FLOOR, HARRISON, NJ - 07029",NJ,973-482-0963,HARRISON POLICE 
101103644,"3025 CORTLAND CIRCLE, SALINA, KS - 67401",KS,785-826-2233,SUNFLOWER BANK 
107000521,"3025 CORTLAND CIRCLE, SALINA, KS - 67401",KS,785-826-2233,SUNFLOWER BANK 
311986334,"1510 N. GALLOWAY, MESQUITE, TX - 75149",TX,972-285-8951,MESQUITE CREDIT UNION 
273975357,"1004 E MAIN STREET, MARSHALLTOWN, IA - 50158",IA,641-754-4501,LENNOX EMPLOYEES CREDIT UNION 
323075275,"2148 NW OVERTON STREET, PORTLAND, OR - 97210",OR,503-413-7474,LEGACY FEDERAL CREDIT UNION 
226078117,"28TH FLOOR, NEW YORK, NY - 10018",NY,212-354-0351,NEW YORK TIMES 
253176626,"2020 ASHCRAFT AVENUE, MONROE, NC - 28111",NC,704-291-7112,ALLVAC SAVINGS AND CREDIT UNION 
307084415,"614 ALTA VISTA ST., SANTA FE, NM - 87505",NM,505-982-3802,NORTHERN NM SCHOOL EMPLOYEES FCU 
221375116,"11627 ST RT 22, COMSTOCK, NY - 12821",NY,518-639-8655,GREAT MEADOW 
111102949,"430 KEYSER AVE, NATCHITOCHES, LA - 71457",LA,318-357-3730,CITY BANK 
073904159,"315 BROADWAY ST, AUDUBON, IA - 50025",IA,712-563-2644,AUDUBON STATE BANK 
262000932,"200 WAITS DRIVE, ANDALUSIA, AL - 36421",AL,334-427-3616,ANDALUSIA MILLS ECU 
253272368  053202208,"5455 SUNSET BOULEVARD, LEXINGTON, SC - 29072",SC,803-951-2265,FIRST COMMUNITY BANK NA 
082903853  082902469,"103 W MAIN, LOCKSESBURG, AR - 71846",AR,870-289-4071,ARKANSAS COUNTY 
021204597,"201 ROUTE 94, COLUMBIA, NJ - 07825",NJ,908-459-4121,FIRST HOPE BANK 
044107778,"105 EAST CENTER, WEST MANSFIELD, OH - 43358",OH,937-355-6511,THE UNION BANKING CO 
265075663,"SUITE 114, METAIRIE, LA - 70005",LA,504-838-5460,LOUISIANA PUBLIC 
325183725,"1209 N 16TH AVE, YAKIMA, WA - 98902",WA,509-248-4308,CALCOE FEDERAL CREDIT UNION 
272479744,"P.O. BOX 469, EDMORE, MI - 48829",MI,800-759-8652,MONTCALM PUBLIC EMPLS CREDIT UNION 
231386344,"562 SHINER ROAD, TOWANDA, PA - 18848",PA,570-265-8410,CRAFTMASTER FEDERAL CREDIT UNION 
101100692,"P O BOX 538, CHANUTE, KS - 66720",KS,620-431-1400,BANK OF COMMERCE 
101105558  101100692,"PO BOX 538, CHANUTE, KS - 66720",KS,620-431-1400,BANK OF COMMERCE 
101108377,"P O BOX 538, CHANUTE, KS - 66720",KS,620-431-1400,BANK OF COMMERCE 
084200981,"310 HOWARD STREET, GREENWOOD, MS - 38930",MS,601-453-4142,BANK OF COMMERCE 
103101372,"215 WEST MAIN, CHOUTEAU, OK - 74337",OK,918-476-8317,BANK OF COMMERCE 
103101482,"1601 W. COMMERCE, DUNCAN, OK - 73533",OK,580-252-8070,BANK OF COMMERCE 
103112992,"1601 W. COMMERCE, DUNCAN, OK - 73533",OK,580-252-8070,BANK OF COMMERCE 
103112507,"24 WEST DIVISION, STILWELL, OK - 74960",OK,918-696-7745,BANK OF COMMERCE 
111308442,"800 S. MONROE, AMARILLO, TX - 79101",TX,806-322-1422,BANK OF COMMERCE 
102303171,"221 THIRD ST, RAWLINS, WY - 82301",WY,307-324-2265,BANK OF COMMERCE 
083908433,"700 JAMESTOWN STREET, COLUMBIA, KY - 42728",KY,270-384-2265,UNITED CITIZENS BANK OF SOUTHERN KY 
075918033,"SUITE 200, WAUSAU, WI - 54401",WI,715-845-6644,RIVER VALLEY BANK 
067016244,"P.O. BOX 1500, DUNEDIN, FL - 34697",FL,727-431-7680,ACHIEVA CREDIT UNION 
263182312,"1659 VIRGINIA STREET, DUNEDIN, FL - 34698",FL,727-585-8775,ACHIEVA CREDIT UNION 
